tid,cid,column,value,label
26315,7, Not-in-family, Own-child,-1
26316,8, White, WhiteS,1
26317,3, Bachelors, HS-grad,-1
26318,8, White,Wthi e,1
26319,11, 0, 0,-1
26320,11, 0, 0I,1
26321,11, 0, 0,-1
26322,4, 13,,1
26323,13, United-States, United-States,-1
26324,6, Adm-clerical, Machine-op-inspcth,1
26325,0,39,24,-1
26326,2, 77516,,1
26327,14, <=50K, <=50K,-1
26328,7, Not-in-family, -fNiml-oaniyt,1
26329,3, Bachelors, Some-college,-1
26330,5, Never-married,ei-dvaemN rerr,1
26331,0,39,55,-1
26332,14, <=50K,,1
26333,1, State-gov, Private,-1
26334,1, State-gov,,1
26335,9, Male, Male,-1
26336,3, Bachelors,l Smeceo-leog,1
26337,4, 13, 9,-1
26338,12, 40,4 0,1
26339,10, 2174, 0,-1
26340,5, Never-married, Divorcedp,1
26341,1, State-gov, Private,-1
26342,14, <=50K,,1
26343,6, Adm-clerical, Sales,-1
26344,12, 40,,1
26345,14, <=50K, >50K,-1
26346,12, 40, 40c,1
26347,1, State-gov, ?,-1
26348,13, United-States,u Columbia,1
26349,12, 40, 40,-1
26350,4, 13, 01,1
26351,10, 2174, 0,-1
26352,5, Never-married, Married-civ-spouseY,1
26353,14, <=50K, <=50K,-1
26354,0,39,23B,1
26355,5, Never-married, Married-civ-spouse,-1
26356,8, White,I Black,1
26357,1, State-gov, Private,-1
26358,1, State-gov,L Private,1
26359,7, Not-in-family, Unmarried,-1
26360,0,39,D31,1
26361,7, Not-in-family, Own-child,-1
26362,12, 40,N 40,1
26363,2, 77516, 387116,-1
26364,5, Never-married, Married-civ-spouseY,1
26365,10, 2174, 0,-1
26366,6, Adm-clerical,,1
26367,10, 2174, 0,-1
26368,7, Not-in-family,,1
26369,8, White, White,-1
26370,6, Adm-clerical, Other-servicen,1
26371,5, Never-married, Married-civ-spouse,-1
26372,7, Not-in-family,,1
26373,12, 40, 30,-1
26374,0,39,F30,1
26375,6, Adm-clerical, Craft-repair,-1
26376,7, Not-in-family,E Own-child,1
26377,1, State-gov, Federal-gov,-1
26378,9, Male,,1
26379,3, Bachelors, HS-grad,-1
26380,2, 77516,,1
26381,7, Not-in-family, Husband,-1
26382,3, Bachelors,m HS-grad,1
26383,2, 77516, 165916,-1
26384,3, Bachelors, Some-collegeG,1
26385,2, 77516, 217961,-1
26386,8, White,x White,1
26387,9, Male, Male,-1
26388,11, 0,d 0,1
26389,9, Male, Female,-1
26390,8, White,,1
26391,12, 40, 45,-1
26392,3, Bachelors,dgrHS -a,1
26393,0,39,46,-1
26394,14, <=50K,c <=50K,1
26395,11, 0, 1887,-1
26396,9, Male,d Female,1
26397,7, Not-in-family, Husband,-1
26398,2, 77516,C 115963,1
26399,5, Never-married, Married-civ-spouse,-1
26400,4, 13,0 1,1
26401,10, 2174, 0,-1
26402,13, United-States,,1
26403,0,39,50,-1
26404,10, 2174, 15024f,1
26405,9, Male, Male,-1
26406,12, 40,,1
26407,1, State-gov, Private,-1
26408,1, State-gov,l Private,1
26409,0,39,38,-1
26410,13, United-States, United-Statesv,1
26411,12, 40, 30,-1
26412,4, 13,,1
26413,8, White, White,-1
26414,8, White, Whiteh,1
26415,11, 0, 0,-1
26416,2, 77516, 113936v,1
26417,2, 77516, 158291,-1
26418,12, 40,,1
26419,1, State-gov, Private,-1
26420,5, Never-married, Never-marriedx,1
26421,13, United-States, United-States,-1
26422,10, 2174,0 ,1
26423,3, Bachelors, HS-grad,-1
26424,13, United-States, United-Statesb,1
26425,1, State-gov, Private,-1
26426,1, State-gov,H Self-emp-not-inc,1
26427,3, Bachelors, Some-college,-1
26428,11, 0, 0d,1
26429,3, Bachelors, 1st-4th,-1
26430,6, Adm-clerical,,1
26431,10, 2174, 0,-1
26432,5, Never-married,,1
26433,9, Male, Female,-1
26434,0,39,83,1
26435,10, 2174, 0,-1
26436,1, State-gov,,1
26437,9, Male, Female,-1
26438,4, 13, 13Z,1
26439,11, 0, 0,-1
26440,1, State-gov, Privateg,1
26441,8, White, White,-1
26442,5, Never-married,x Never-married,1
26443,4, 13, 9,-1
26444,5, Never-married,Deovr icd,1
26445,10, 2174, 0,-1
26446,12, 40, 20,1
26447,6, Adm-clerical, Handlers-cleaners,-1
26448,5, Never-married, SeparatedQ,1
26449,9, Male, Female,-1
26450,7, Not-in-family,E Husband,1
26451,9, Male, Male,-1
26452,7, Not-in-family,J Unmarried,1
26453,9, Male, Female,-1
26454,1, State-gov,Prv tiae,1
26455,11, 0, 0,-1
26456,13, United-States, Taiwand,1
26457,1, State-gov, Self-emp-not-inc,-1
26458,11, 0,Q 0,1
26459,5, Never-married, Never-married,-1
26460,7, Not-in-family,m Wife,1
26461,10, 2174, 0,-1
26462,4, 13,V 11,1
26463,12, 40, 35,-1
26464,7, Not-in-family,ubdas nH,1
26465,2, 77516, 331395,-1
26466,7, Not-in-family,bHnudas ,1
26467,14, <=50K, >50K,-1
26468,9, Male, MaleO,1
26469,8, White, White,-1
26470,2, 77516, 33610g,1
26471,8, White, White,-1
26472,2, 77516,O 349148,1
26473,5, Never-married, Separated,-1
26474,4, 13, 9,1
26475,7, Not-in-family, Husband,-1
26476,7, Not-in-family,,1
26477,10, 2174, 0,-1
26478,6, Adm-clerical,,1
26479,3, Bachelors, Some-college,-1
26480,3, Bachelors,-S gHadr,1
26481,11, 0, 0,-1
26482,0,39,94,1
26483,10, 2174, 0,-1
26484,9, Male,a Male,1
26485,8, White, White,-1
26486,9, Male,Male ,1
26487,6, Adm-clerical, Exec-managerial,-1
26488,10, 2174, 0f,1
26489,2, 77516, 344743,-1
26490,2, 77516,k 112077,1
26491,11, 0, 0,-1
26492,2, 77516,,1
26493,9, Male, Male,-1
26494,13, United-States,A United-States,1
26495,5, Never-married, Never-married,-1
26496,11, 0,q 0,1
26497,12, 40, 40,-1
26498,11, 0, 0M,1
26499,8, White, White,-1
26500,12, 40,q 40,1
26501,4, 13, 9,-1
26502,2, 77516, 89667G,1
26503,11, 0, 0,-1
26504,5, Never-married,k Never-married,1
26505,13, United-States, United-States,-1
26506,5, Never-married, daieer-mNrrev,1
26507,1, State-gov, Private,-1
26508,5, Never-married,F Divorced,1
26509,1, State-gov, Private,-1
26510,5, Never-married,m a-rdvNrereei,1
26511,4, 13, 14,-1
26512,2, 77516,59 0127,1
26513,8, White, White,-1
26514,2, 77516,K 104892,1
26515,11, 0, 0,-1
26516,14, <=50K, <=50Ku,1
26517,3, Bachelors, Some-college,-1
26518,14, <=50K, <=50Kq,1
26519,11, 0, 0,-1
26520,3, Bachelors,,1
26521,1, State-gov, ?,-1
26522,6, Adm-clerical,,1
26523,14, <=50K, >50K,-1
26524,9, Male,l Female,1
26525,11, 0, 0,-1
26526,2, 77516,,1
26527,13, United-States, Mexico,-1
26528,8, White,,1
26529,4, 13, 11,-1
26530,4, 13, 01,1
26531,12, 40, 35,-1
26532,8, White,,1
26533,6, Adm-clerical, Adm-clerical,-1
26534,3, Bachelors,F Masters,1
26535,4, 13, 9,-1
26536,6, Adm-clerical,Y Other-service,1
26537,9, Male, Female,-1
26538,5, Never-married,css erapre-i-diuvMo,1
26539,3, Bachelors, Some-college,-1
26540,14, <=50K, K5>0,1
26541,4, 13, 9,-1
26542,4, 13,T 13,1
26543,1, State-gov, Private,-1
26544,9, Male,Mle a,1
26545,5, Never-married, Separated,-1
26546,2, 77516, 256274X,1
26547,7, Not-in-family, Not-in-family,-1
26548,8, White,v White,1
26549,7, Not-in-family, Unmarried,-1
26550,11, 0, 0,1
26551,4, 13, 13,-1
26552,11, 0, 0,1
26553,0,39,35,-1
26554,7, Not-in-family,,1
26555,5, Never-married, Divorced,-1
26556,13, United-States,l United-States,1
26557,14, <=50K, >50K,-1
26558,1, State-gov,-nmfop-eiS -nltec,1
26559,12, 40, 35,-1
26560,14, <=50K, <=50Ky,1
26561,1, State-gov, State-gov,-1
26562,2, 77516,X 198362,1
26563,5, Never-married, Married-civ-spouse,-1
26564,4, 13,H 9,1
26565,2, 77516, 164940,-1
26566,7, Not-in-family, Husbandu,1
26567,4, 13, 10,-1
26568,14, <=50K, <=50KB,1
26569,5, Never-married, Married-civ-spouse,-1
26570,11, 0,,1
26571,5, Never-married, Married-civ-spouse,-1
26572,10, 2174,E 0,1
26573,14, <=50K, <=50K,-1
26574,5, Never-married,p Married-civ-spouse,1
26575,9, Male, Male,-1
26576,13, United-States, Germanyy,1
26577,5, Never-married, Never-married,-1
26578,1, State-gov,eg- ttvoaS,1
26579,6, Adm-clerical, Prof-specialty,-1
26580,14, <=50K,f >50K,1
26581,12, 40, 20,-1
26582,0,39,94,1
26583,3, Bachelors, Bachelors,-1
26584,6, Adm-clerical,li- ardlemccA,1
26585,6, Adm-clerical, ?,-1
26586,9, Male,,1
26587,2, 77516, 177420,-1
26588,9, Male,,1
26589,12, 40, 12,-1
26590,3, Bachelors,tMeass r,1
26591,1, State-gov, State-gov,-1
26592,9, Male,,1
26593,5, Never-married, Divorced,-1
26594,8, White,W White,1
26595,5, Never-married, Married-civ-spouse,-1
26596,13, United-States,y United-States,1
26597,7, Not-in-family, Not-in-family,-1
26598,4, 13,,1
26599,10, 2174, 0,-1
26600,11, 0, 0,1
26601,3, Bachelors, Some-college,-1
26602,13, United-States,k United-States,1
26603,1, State-gov, Private,-1
26604,2, 77516, 202242N,1
26605,14, <=50K, <=50K,-1
26606,12, 40,,1
26607,0,39,60,-1
26608,10, 2174,0 ,1
26609,9, Male, Female,-1
26610,2, 77516,l 33798,1
26611,13, United-States, United-States,-1
26612,7, Not-in-family,,1
26613,5, Never-married, Married-civ-spouse,-1
26614,7, Not-in-family,,1
26615,12, 40, 40,-1
26616,3, Bachelors,,1
26617,7, Not-in-family, Husband,-1
26618,13, United-States,,1
26619,12, 40, 40,-1
26620,6, Adm-clerical,radsle-ceaser lnHn,1
26621,0,39,41,-1
26622,1, State-gov, PrivateJ,1
26623,11, 0, 0,-1
26624,9, Male, Maled,1
26625,1, State-gov, Private,-1
26626,10, 2174,,1
26627,11, 0, 0,-1
26628,10, 2174,0 ,1
26629,14, <=50K, <=50K,-1
26630,6, Adm-clerical,v Craft-repair,1
26631,0,39,32,-1
26632,1, State-gov,,1
26633,0,39,53,-1
26634,3, Bachelors,,1
26635,13, United-States, United-States,-1
26636,7, Not-in-family,fie W,1
26637,10, 2174, 0,-1
26638,2, 77516, 49657V,1
26639,8, White, White,-1
26640,8, White,d White,1
26641,13, United-States, United-States,-1
26642,7, Not-in-family, ifWe,1
26643,9, Male, Female,-1
26644,13, United-States,,1
26645,13, United-States, United-States,-1
26646,4, 13, 15y,1
26647,2, 77516, 253354,-1
26648,14, <=50K,,1
26649,7, Not-in-family, Wife,-1
26650,10, 2174,,1
26651,10, 2174, 0,-1
26652,3, Bachelors,,1
26653,10, 2174, 0,-1
26654,13, United-States,n United-States,1
26655,7, Not-in-family, Other-relative,-1
26656,8, White,,1
26657,7, Not-in-family, Not-in-family,-1
26658,12, 40,A 20,1
26659,2, 77516, 34918,-1
26660,10, 2174,,1
26661,13, United-States, United-States,-1
26662,1, State-gov, Lgvloa-co,1
26663,12, 40, 40,-1
26664,14, <=50K,a <=50K,1
26665,10, 2174, 0,-1
26666,0,39,95,1
26667,14, <=50K, <=50K,-1
26668,9, Male,u Male,1
26669,4, 13, 13,-1
26670,9, Male,,1
26671,12, 40, 45,-1
26672,3, Bachelors, HS-gradq,1
26673,5, Never-married, Married-civ-spouse,-1
26674,8, White,,1
26675,11, 0, 0,-1
26676,14, <=50K,,1
26677,12, 40, 35,-1
26678,8, White, Whitex,1
26679,13, United-States, United-States,-1
26680,2, 77516, 139049i,1
26681,14, <=50K, <=50K,-1
26682,8, White,,1
26683,14, <=50K, <=50K,-1
26684,6, Adm-clerical, Adm-clericalO,1
26685,8, White, Asian-Pac-Islander,-1
26686,6, Adm-clerical, ?m,1
26687,0,39,19,-1
26688,0,39,04,1
26689,7, Not-in-family, Husband,-1
26690,11, 0,n 0,1
26691,0,39,22,-1
26692,5, Never-married,A Married-civ-spouse,1
26693,8, White, White,-1
26694,5, Never-married,,1
26695,13, United-States, United-States,-1
26696,12, 40,V 40,1
26697,7, Not-in-family, Not-in-family,-1
26698,6, Adm-clerical,e Ssal,1
26699,10, 2174, 0,-1
26700,8, White,O White,1
26701,6, Adm-clerical, Exec-managerial,-1
26702,4, 13,w 9,1
26703,3, Bachelors, HS-grad,-1
26704,8, White,,1
26705,12, 40, 50,-1
26706,7, Not-in-family,,1
26707,10, 2174, 0,-1
26708,2, 77516,N 219815,1
26709,14, <=50K, >50K,-1
26710,7, Not-in-family, HusbandL,1
26711,14, <=50K, <=50K,-1
26712,5, Never-married,a Divorced,1
26713,14, <=50K, <=50K,-1
26714,6, Adm-clerical, Exec-managerialF,1
26715,5, Never-married, Married-civ-spouse,-1
26716,8, White,,1
26717,6, Adm-clerical, Other-service,-1
26718,7, Not-in-family, edirrUmna,1
26719,3, Bachelors, 10th,-1
26720,7, Not-in-family, HusbandV,1
26721,11, 0, 0,-1
26722,3, Bachelors,u HS-grad,1
26723,3, Bachelors, 10th,-1
26724,2, 77516,S 48102,1
26725,10, 2174, 14344,-1
26726,12, 40,,1
26727,4, 13, 13,-1
26728,13, United-States,,1
26729,2, 77516, 279680,-1
26730,7, Not-in-family,,1
26731,1, State-gov, Private,-1
26732,4, 13,13 ,1
26733,5, Never-married, Married-civ-spouse,-1
26734,11, 0,,1
26735,2, 77516, 196342,-1
26736,7, Not-in-family, UnmarriedI,1
26737,14, <=50K, <=50K,-1
26738,0,39,43m,1
26739,12, 40, 50,-1
26740,12, 40, 45,1
26741,12, 40, 60,-1
26742,0,39,,1
26743,13, United-States, United-States,-1
26744,3, Bachelors,g Some-college,1
26745,6, Adm-clerical, Adm-clerical,-1
26746,9, Male, FemaleC,1
26747,14, <=50K, >50K,-1
26748,10, 2174, 0f,1
26749,2, 77516, 323009,-1
26750,2, 77516,,1
26751,8, White, White,-1
26752,7, Not-in-family,e Not-in-family,1
26753,13, United-States, United-States,-1
26754,1, State-gov, PrivateI,1
26755,12, 40, 90,-1
26756,12, 40,,1
26757,8, White, White,-1
26758,11, 0,B 0,1
26759,6, Adm-clerical, Adm-clerical,-1
26760,10, 2174,,1
26761,5, Never-married, Never-married,-1
26762,7, Not-in-family,,1
26763,0,39,20,-1
26764,5, Never-married, Married-civ-spouseK,1
26765,10, 2174, 0,-1
26766,6, Adm-clerical,ag-ininsrmFfgih ,1
26767,10, 2174, 0,-1
26768,2, 77516,,1
26769,2, 77516, 126845,-1
26770,1, State-gov,,1
26771,5, Never-married, Never-married,-1
26772,12, 40,,1
26773,0,39,37,-1
26774,7, Not-in-family, Wifen,1
26775,3, Bachelors, Some-college,-1
26776,4, 13, 11q,1
26777,5, Never-married, Widowed,-1
26778,7, Not-in-family,,1
26779,0,39,42,-1
26780,10, 2174,s 0,1
26781,11, 0, 0,-1
26782,10, 2174,0 ,1
26783,12, 40, 46,-1
26784,6, Adm-clerical,ipartarr efC-,1
26785,6, Adm-clerical, Exec-managerial,-1
26786,14, <=50K,,1
26787,10, 2174, 0,-1
26788,1, State-gov,r Private,1
26789,3, Bachelors, 11th,-1
26790,10, 2174,A 0,1
26791,1, State-gov, Private,-1
26792,10, 2174,,1
26793,4, 13, 10,-1
26794,6, Adm-clerical,xian-Elreemcaa g,1
26795,5, Never-married, Married-civ-spouse,-1
26796,8, White,I White,1
26797,13, United-States, United-States,-1
26798,5, Never-married, Married-civ-spouseD,1
26799,10, 2174, 0,-1
26800,7, Not-in-family,,1
26801,4, 13, 4,-1
26802,3, Bachelors,,1
26803,6, Adm-clerical, Prof-specialty,-1
26804,12, 40,,1
26805,1, State-gov, Private,-1
26806,4, 13, 5C,1
26807,10, 2174, 0,-1
26808,14, <=50K,<=05 K,1
26809,14, <=50K, >50K,-1
26810,7, Not-in-family,,1
26811,2, 77516, 120238,-1
26812,1, State-gov,,1
26813,6, Adm-clerical, Craft-repair,-1
26814,13, United-States,,1
26815,13, United-States, United-States,-1
26816,0,39,63,1
26817,3, Bachelors, Bachelors,-1
26818,4, 13,,1
26819,13, United-States, United-States,-1
26820,3, Bachelors,S HS-grad,1
26821,14, <=50K, >50K,-1
26822,6, Adm-clerical,q Other-service,1
26823,11, 0, 1726,-1
26824,8, White, Whitet,1
26825,3, Bachelors, Some-college,-1
26826,14, <=50K,,1
26827,4, 13, 12,-1
26828,12, 40,H 40,1
26829,6, Adm-clerical, Exec-managerial,-1
26830,3, Bachelors,1t1 h,1
26831,5, Never-married, Married-civ-spouse,-1
26832,10, 2174, 0p,1
26833,13, United-States, Mexico,-1
26834,6, Adm-clerical,poe-hrcTs ptu,1
26835,7, Not-in-family, Husband,-1
26836,12, 40,v 40,1
26837,3, Bachelors, Assoc-acdm,-1
26838,7, Not-in-family,N Husband,1
26839,5, Never-married, Married-civ-spouse,-1
26840,1, State-gov,p Private,1
26841,9, Male, Female,-1
26842,10, 2174,X 0,1
26843,8, White, White,-1
26844,5, Never-married, Married-civ-spouseq,1
26845,0,39,36,-1
26846,6, Adm-clerical,gaoTv rotpisn-mnr,1
26847,10, 2174, 0,-1
26848,9, Male, MaleZ,1
26849,3, Bachelors, HS-grad,-1
26850,10, 2174,J 0,1
26851,10, 2174, 0,-1
26852,5, Never-married, DivorcedV,1
26853,7, Not-in-family, Own-child,-1
26854,2, 77516,O 231569,1
26855,3, Bachelors, 11th,-1
26856,10, 2174,,1
26857,8, White, White,-1
26858,11, 0, 0z,1
26859,4, 13, 9,-1
26860,7, Not-in-family, Not-in-familyG,1
26861,12, 40, 40,-1
26862,0,39,c37,1
26863,10, 2174, 0,-1
26864,2, 77516,e 339954,1
26865,4, 13, 9,-1
26866,4, 13,,1
26867,5, Never-married, Divorced,-1
26868,9, Male,T Female,1
26869,6, Adm-clerical, Craft-repair,-1
26870,4, 13,m 9,1
26871,5, Never-married, Divorced,-1
26872,7, Not-in-family, HusbandL,1
26873,13, United-States, United-States,-1
26874,1, State-gov, PrivateF,1
26875,7, Not-in-family, Husband,-1
26876,14, <=50K,<5K0= ,1
26877,11, 0, 0,-1
26878,13, United-States,p Taiwan,1
26879,10, 2174, 7688,-1
26880,2, 77516,l 199039,1
26881,4, 13, 13,-1
26882,0,39,36U,1
26883,3, Bachelors, 10th,-1
26884,1, State-gov,tavriPe ,1
26885,10, 2174, 15024,-1
26886,7, Not-in-family,,1
26887,3, Bachelors, HS-grad,-1
26888,11, 0,,1
26889,5, Never-married, Married-civ-spouse,-1
26890,11, 0, 0,1
26891,2, 77516, 205970,-1
26892,4, 13, 31,1
26893,9, Male, Female,-1
26894,14, <=50K,L <=50K,1
26895,11, 0, 0,-1
26896,13, United-States, neeasdSUttti-,1
26897,10, 2174, 0,-1
26898,4, 13, 01,1
26899,3, Bachelors, HS-grad,-1
26900,14, <=50K, 0<K=5,1
26901,9, Male, Male,-1
26902,12, 40,P 40,1
26903,9, Male, Female,-1
26904,13, United-States,K United-States,1
26905,13, United-States, United-States,-1
26906,7, Not-in-family,j Not-in-family,1
26907,4, 13, 9,-1
26908,2, 77516, 174486x,1
26909,6, Adm-clerical, Craft-repair,-1
26910,1, State-gov,tarveiP ,1
26911,3, Bachelors, Bachelors,-1
26912,13, United-States,,1
26913,6, Adm-clerical, Machine-op-inspct,-1
26914,14, <=50K,J <=50K,1
26915,6, Adm-clerical, Tech-support,-1
26916,14, <=50K,X <=50K,1
26917,6, Adm-clerical, Other-service,-1
26918,11, 0,L 0,1
26919,0,39,41,-1
26920,0,39,19y,1
26921,14, <=50K, <=50K,-1
26922,12, 40,a 50,1
26923,10, 2174, 0,-1
26924,2, 77516, 279608J,1
26925,0,39,33,-1
26926,0,39,,1
26927,3, Bachelors, HS-grad,-1
26928,5, Never-married,ueraedii-vs-scrM po,1
26929,8, White, White,-1
26930,14, <=50K,5<=K 0,1
26931,0,39,25,-1
26932,11, 0,A 0,1
26933,0,39,24,-1
26934,1, State-gov, PrivateE,1
26935,0,39,46,-1
26936,13, United-States,j United-States,1
26937,14, <=50K, >50K,-1
26938,2, 77516, 117295p,1
26939,6, Adm-clerical, Sales,-1
26940,7, Not-in-family, Husbandn,1
26941,5, Never-married, Married-civ-spouse,-1
26942,10, 2174,0 ,1
26943,1, State-gov, Local-gov,-1
26944,1, State-gov, PrivateF,1
26945,6, Adm-clerical, Craft-repair,-1
26946,6, Adm-clerical, Exec-managerialv,1
26947,11, 0, 0,-1
26948,4, 13, 9,1
26949,2, 77516, 100863,-1
26950,8, White,K White,1
26951,7, Not-in-family, Husband,-1
26952,6, Adm-clerical,Cireafpr- tra,1
26953,6, Adm-clerical, Adm-clerical,-1
26954,12, 40,,1
26955,14, <=50K, <=50K,-1
26956,13, United-States,c United-States,1
26957,12, 40, 30,-1
26958,8, White,,1
26959,6, Adm-clerical, Transport-moving,-1
26960,11, 0,,1
26961,9, Male, Female,-1
26962,8, White,v White,1
26963,11, 0, 0,-1
26964,2, 77516,311 264,1
26965,3, Bachelors, 11th,-1
26966,10, 2174,,1
26967,8, White, White,-1
26968,8, White, tieWh,1
26969,13, United-States, United-States,-1
26970,0,39,38H,1
26971,9, Male, Male,-1
26972,12, 40,,1
26973,14, <=50K, >50K,-1
26974,7, Not-in-family,,1
26975,8, White, White,-1
26976,13, United-States,tdtne-UeatiS s,1
26977,13, United-States, United-States,-1
26978,7, Not-in-family, HusbandI,1
26979,9, Male, Male,-1
26980,10, 2174,,1
26981,9, Male, Male,-1
26982,2, 77516,8139 40,1
26983,14, <=50K, <=50K,-1
26984,5, Never-married, Married-civ-spouseY,1
26985,6, Adm-clerical, ?,-1
26986,6, Adm-clerical,mnaalcr-gaeeExi ,1
26987,11, 0, 1485,-1
26988,2, 77516,x 20795,1
26989,0,39,23,-1
26990,7, Not-in-family,i Own-child,1
26991,5, Never-married, Never-married,-1
26992,2, 77516, 193689O,1
26993,5, Never-married, Married-civ-spouse,-1
26994,8, White,,1
26995,1, State-gov, Private,-1
26996,0,39,,1
26997,7, Not-in-family, Own-child,-1
26998,8, White,Ba klc,1
26999,10, 2174, 0,-1
27000,5, Never-married,,1
27001,3, Bachelors, HS-grad,-1
27002,1, State-gov,,1
27003,7, Not-in-family, Not-in-family,-1
27004,8, White,O White,1
27005,13, United-States, United-States,-1
27006,8, White,g Asian-Pac-Islander,1
27007,14, <=50K, <=50K,-1
27008,8, White,,1
27009,9, Male, Male,-1
27010,0,39,12,1
27011,11, 0, 0,-1
27012,9, Male,z Female,1
27013,4, 13, 9,-1
27014,8, White,,1
27015,6, Adm-clerical, Exec-managerial,-1
27016,14, <=50K,,1
27017,5, Never-married, Widowed,-1
27018,6, Adm-clerical,,1
27019,10, 2174, 0,-1
27020,3, Bachelors,Sgrad H-,1
27021,11, 0, 1485,-1
27022,11, 0,7 818,1
27023,12, 40, 40,-1
27024,6, Adm-clerical,r arr-Cfiptae,1
27025,14, <=50K, <=50K,-1
27026,9, Male,leMa ,1
27027,4, 13, 13,-1
27028,8, White, Blackv,1
27029,5, Never-married, Never-married,-1
27030,14, <=50K,,1
27031,1, State-gov, Private,-1
27032,5, Never-married,vidaere mNr-re,1
27033,3, Bachelors, Bachelors,-1
27034,13, United-States, nsdUt-ittaeeS,1
27035,10, 2174, 0,-1
27036,3, Bachelors,,1
27037,7, Not-in-family, Not-in-family,-1
27038,4, 13,u 10,1
27039,3, Bachelors, Some-college,-1
27040,2, 77516,r 258883,1
27041,5, Never-married, Never-married,-1
27042,5, Never-married,diue csrr-ae-Misvop,1
27043,12, 40, 44,-1
27044,3, Bachelors,gocole-lS eem,1
27045,0,39,22,-1
27046,0,39,,1
27047,14, <=50K, <=50K,-1
27048,3, Bachelors, Prof-schoolL,1
27049,13, United-States, United-States,-1
27050,14, <=50K,5K=<0 ,1
27051,0,39,47,-1
27052,13, United-States,-ndttisa etUSe,1
27053,11, 0, 0,-1
27054,9, Male,,1
27055,5, Never-married, Never-married,-1
27056,9, Male,Ml ea,1
27057,7, Not-in-family, Wife,-1
27058,2, 77516,,1
27059,12, 40, 43,-1
27060,13, United-States, United-StatesK,1
27061,12, 40, 40,-1
27062,6, Adm-clerical,lmcida-lArc e,1
27063,5, Never-married, Never-married,-1
27064,0,39,,1
27065,5, Never-married, Never-married,-1
27066,11, 0, 0l,1
27067,8, White, White,-1
27068,6, Adm-clerical,,1
27069,5, Never-married, Married-civ-spouse,-1
27070,10, 2174,Y 0,1
27071,11, 0, 0,-1
27072,10, 2174,g 0,1
27073,12, 40, 40,-1
27074,10, 2174,R 7298,1
27075,1, State-gov, Private,-1
27076,2, 77516,p 408537,1
27077,3, Bachelors, 7th-8th,-1
27078,10, 2174,l 0,1
27079,4, 13, 9,-1
27080,13, United-States,X United-States,1
27081,5, Never-married, Married-civ-spouse,-1
27082,14, <=50K,<=05K ,1
27083,0,39,29,-1
27084,8, White,M White,1
27085,3, Bachelors, 12th,-1
27086,7, Not-in-family,,1
27087,11, 0, 1741,-1
27088,7, Not-in-family, Not-in-familyp,1
27089,12, 40, 35,-1
27090,4, 13, 10l,1
27091,9, Male, Male,-1
27092,6, Adm-clerical,F Handlers-cleaners,1
27093,10, 2174, 0,-1
27094,1, State-gov,,1
27095,2, 77516, 114765,-1
27096,14, <=50K,,1
27097,5, Never-married, Never-married,-1
27098,11, 0,I 0,1
27099,13, United-States, United-States,-1
27100,8, White,etiW h,1
27101,12, 40, 50,-1
27102,13, United-States,cM xeoi,1
27103,13, United-States, United-States,-1
27104,13, United-States,Q United-States,1
27105,14, <=50K, <=50K,-1
27106,5, Never-married, aarSetpde,1
27107,1, State-gov, Private,-1
27108,3, Bachelors, HS-gradN,1
27109,7, Not-in-family, Wife,-1
27110,11, 0,,1
27111,1, State-gov, Self-emp-inc,-1
27112,14, <=50K,m <=50K,1
27113,14, <=50K, <=50K,-1
27114,13, United-States,rosuaH dn,1
27115,10, 2174, 0,-1
27116,11, 0, 0E,1
27117,10, 2174, 15024,-1
27118,7, Not-in-family,rUnmaider ,1
27119,8, White, White,-1
27120,12, 40,,1
27121,8, White, White,-1
27122,14, <=50K,,1
27123,10, 2174, 0,-1
27124,13, United-States,o United-States,1
27125,4, 13, 10,-1
27126,14, <=50K, <=50Ku,1
27127,11, 0, 0,-1
27128,5, Never-married,,1
27129,1, State-gov, Private,-1
27130,11, 0, 0R,1
27131,2, 77516, 149210,-1
27132,5, Never-married,b Separated,1
27133,2, 77516, 50093,-1
27134,12, 40,c 40,1
27135,12, 40, 72,-1
27136,3, Bachelors, HS-gradS,1
27137,10, 2174, 0,-1
27138,4, 13,H 9,1
27139,4, 13, 16,-1
27140,6, Adm-clerical,a eslS,1
27141,4, 13, 11,-1
27142,10, 2174,,1
27143,0,39,27,-1
27144,13, United-States, United-StatesM,1
27145,14, <=50K, <=50K,-1
27146,7, Not-in-family,J Not-in-family,1
27147,5, Never-married, Never-married,-1
27148,13, United-States,n United-States,1
27149,9, Male, Female,-1
27150,13, United-States, United-StatesB,1
27151,0,39,66,-1
27152,1, State-gov, PrivateR,1
27153,13, United-States, United-States,-1
27154,9, Male, Males,1
27155,13, United-States, United-States,-1
27156,11, 0,J 0,1
27157,9, Male, Female,-1
27158,6, Adm-clerical,Pltra cfise-oyp,1
27159,6, Adm-clerical, Exec-managerial,-1
27160,12, 40, 40m,1
27161,14, <=50K, <=50K,-1
27162,7, Not-in-family, Own-childD,1
27163,4, 13, 4,-1
27164,12, 40,4 0,1
27165,1, State-gov, Self-emp-inc,-1
27166,8, White,,1
27167,12, 40, 40,-1
27168,11, 0,0 ,1
27169,10, 2174, 0,-1
27170,2, 77516, 235853g,1
27171,5, Never-married, Separated,-1
27172,4, 13,10 ,1
27173,8, White, White,-1
27174,9, Male,,1
27175,2, 77516, 99184,-1
